OpenTimeUtc,Open,High,Low,Close,TickVolume,Spread
2026-09-11T17:36:18.196+00:00,153.705,153.706,153.701,153.704,25,0.003
2026-09-11T17:36:29.495+00:00,153.705,153.707,153.702,153.705,25,0.003
2026-09-11T17:36:40.420+00:00,153.706,153.714,153.704,153.713,25,0.002
2026-09-11T17:36:51.607+00:00,153.714,153.714,153.704,153.704,25,0.003
2026-09-11T17:37:02.838+00:00,153.705,153.708,153.704,153.706,25,0.001
2026-09-11T17:37:10.871+00:00,153.706,153.71,153.706,153.71,25,0.003
2026-09-11T17:37:18.984+00:00,153.708,153.71,153.706,153.707,25,0.001
2026-09-11T17:37:28.112+00:00,153.707,153.71,153.706,153.709,25,0.004
2026-09-11T17:37:38.525+00:00,153.71,153.712,153.705,153.706,25,0.003
2026-09-11T17:37:47.157+00:00,153.707,153.708,153.702,153.708,25,0.003
2026-09-11T17:38:01.854+00:00,153.709,153.711,153.707,153.711,25,0.003
2026-09-11T17:38:11.517+00:00,153.71,153.712,153.709,153.711,25,0.003
2026-09-11T17:38:23.297+00:00,153.713,153.713,153.709,153.712,25,0.001
2026-09-11T17:38:34.147+00:00,153.711,153.713,153.71,153.71,25,0.003
2026-09-11T17:38:47.884+00:00,153.71,153.713,153.709,153.71,25,0.003
2026-09-11T17:39:00.388+00:00,153.711,153.711,153.704,153.706,25,0.003
2026-09-11T17:39:09.457+00:00,153.708,153.708,153.699,153.701,25,0.001
2026-09-11T17:39:23.099+00:00,153.702,153.702,153.698,153.699,25,0.001
2026-09-11T17:39:32.230+00:00,153.698,153.699,153.695,153.696,25,0.003
2026-09-11T17:39:45.582+00:00,153.696,153.701,153.693,153.697,25,0.003
2026-09-11T17:39:56.947+00:00,153.698,153.7,153.693,153.693,25,0.003
2026-09-11T17:40:05.686+00:00,153.69,153.694,153.686,153.689,25,0.001
2026-09-11T17:40:12.394+00:00,153.687,153.69,153.685,153.685,25,0.002
2026-09-11T17:40:21.822+00:00,153.686,153.689,153.685,153.688,25,0.003
2026-09-11T17:40:29.634+00:00,153.689,153.701,153.688,153.701,25,0.003
2026-09-11T17:40:39.620+00:00,153.701,153.702,153.699,153.699,25,0.003
2026-09-11T17:40:52.645+00:00,153.7,153.701,153.697,153.697,25,0.001
2026-09-11T17:41:03.049+00:00,153.698,153.702,153.698,153.7,25,0.004
2026-09-11T17:41:10.790+00:00,153.7,153.702,153.697,153.701,25,0.001
2026-09-11T17:41:24.848+00:00,153.702,153.713,153.701,153.712,25,0.003
2026-09-11T17:41:37.842+00:00,153.712,153.713,153.704,153.707,25,0.005
2026-09-11T17:41:47.244+00:00,153.706,153.712,153.705,153.705,25,0.003
2026-09-11T17:41:56.171+00:00,153.707,153.711,153.704,153.711,25,0.003
2026-09-11T17:42:02.903+00:00,153.71,153.713,153.708,153.712,25,0.003
2026-09-11T17:42:13.296+00:00,153.713,153.713,153.701,153.706,25,0.003
2026-09-11T17:42:24.982+00:00,153.707,153.707,153.702,153.704,25,0.003
2026-09-11T17:42:33.600+00:00,153.703,153.707,153.702,153.707,25,0.001
2026-09-11T17:42:45.197+00:00,153.706,153.71,153.705,153.708,25,0.001
2026-09-11T17:42:53.187+00:00,153.708,153.713,153.707,153.713,25,0.001
2026-09-11T17:43:05.849+00:00,153.712,153.72,153.711,153.716,25,0.003
2026-09-11T17:43:17.515+00:00,153.718,153.724,153.714,153.722,25,0.003
2026-09-11T17:43:26.414+00:00,153.723,153.725,153.719,153.723,25,0.001
2026-09-11T17:43:37.159+00:00,153.721,153.724,153.718,153.724,25,0.001
2026-09-11T17:43:45.929+00:00,153.721,153.722,153.715,153.72,25,0.002
2026-09-11T17:43:55.691+00:00,153.719,153.724,153.718,153.72,25,0.002
2026-09-11T17:44:04.210+00:00,153.723,153.725,153.719,153.721,25,0.003
2026-09-11T17:44:14.256+00:00,153.722,153.723,153.711,153.714,25,0.001
2026-09-11T17:44:22.608+00:00,153.713,153.721,153.71,153.72,25,0.003
2026-09-11T17:44:37.782+00:00,153.721,153.722,153.716,153.719,25,0.003
2026-09-11T17:44:47.428+00:00,153.722,153.723,153.718,153.72,25,0.003
2026-09-11T17:44:55.688+00:00,153.722,153.726,153.72,153.723,25,0.004
2026-09-11T17:45:08.131+00:00,153.723,153.726,153.72,153.72,25,0.003
2026-09-11T17:45:20.023+00:00,153.722,153.724,153.72,153.724,25,0.003
2026-09-11T17:45:32.983+00:00,153.723,153.726,153.72,153.721,25,0.003
2026-09-11T17:45:45.922+00:00,153.72,153.722,153.719,153.72,25,0.002
2026-09-11T17:46:03.618+00:00,153.72,153.727,153.72,153.723,25,0.003
2026-09-11T17:46:16.442+00:00,153.722,153.722,153.716,153.719,25,0.003
2026-09-11T17:46:30.376+00:00,153.718,153.722,153.716,153.72,25,0.006
2026-09-11T17:46:47.841+00:00,153.719,153.73,153.719,153.729,25,0.003
2026-09-11T17:47:03.866+00:00,153.728,153.734,153.728,153.732,25,0.003
2026-09-11T17:47:14.367+00:00,153.732,153.733,153.718,153.722,25,0.003
2026-09-11T17:47:27.261+00:00,153.723,153.723,153.716,153.72,25,0.003
2026-09-11T17:47:41.650+00:00,153.719,153.72,153.718,153.718,25,0.003
2026-09-11T17:47:53.005+00:00,153.719,153.721,153.718,153.719,25,0.003
2026-09-11T17:48:09.752+00:00,153.718,153.72,153.712,153.719,25,0.002
2026-09-11T17:48:20.658+00:00,153.72,153.721,153.715,153.717,25,0.004
2026-09-11T17:48:33.439+00:00,153.717,153.721,153.717,153.717,25,0.002
2026-09-11T17:48:45.098+00:00,153.717,153.72,153.716,153.716,25,0.002
2026-09-11T17:48:54.418+00:00,153.716,153.72,153.709,153.713,25,0.003
2026-09-11T17:49:06.569+00:00,153.71,153.714,153.706,153.708,25,0.003
2026-09-11T17:49:13.808+00:00,153.709,153.712,153.707,153.711,25,0.003
2026-09-11T17:49:22.675+00:00,153.709,153.712,153.707,153.71,25,0.002
2026-09-11T17:49:32.237+00:00,153.711,153.712,153.708,153.71,25,0.003
2026-09-11T17:49:41.382+00:00,153.711,153.712,153.71,153.712,25,0.003
2026-09-11T17:49:55.300+00:00,153.711,153.713,153.71,153.71,25,0.004
2026-09-11T17:50:04.732+00:00,153.711,153.718,153.708,153.714,25,0.003
2026-09-11T17:50:15.489+00:00,153.714,153.717,153.711,153.717,25,0.003
2026-09-11T17:50:29.093+00:00,153.716,153.72,153.715,153.717,25,0.003
2026-09-11T17:50:41.018+00:00,153.718,153.718,153.713,153.713,25,0.003
2026-09-11T17:50:59.840+00:00,153.714,153.718,153.711,153.715,25,0.003
2026-09-11T17:51:12.588+00:00,153.716,153.717,153.711,153.711,25,0.003
2026-09-11T17:51:21.504+00:00,153.71,153.713,153.71,153.71,25,0.003
2026-09-11T17:51:35.814+00:00,153.711,153.712,153.708,153.71,25,0.003
2026-09-11T17:51:49.266+00:00,153.711,153.711,153.704,153.706,25,0.004
2026-09-11T17:52:03.355+00:00,153.708,153.709,153.705,153.705,25,0.003
2026-09-11T17:52:13.205+00:00,153.706,153.71,153.703,153.71,25,0.003
2026-09-11T17:52:23.472+00:00,153.711,153.715,153.709,153.715,25,0.003
2026-09-11T17:52:33.102+00:00,153.714,153.716,153.71,153.711,25,0.003
2026-09-11T17:52:45.736+00:00,153.71,153.711,153.697,153.697,25,0.004
2026-09-11T17:52:59.340+00:00,153.695,153.699,153.693,153.698,25,0.003
2026-09-11T17:53:16.039+00:00,153.697,153.706,153.695,153.704,25,0.003
2026-09-11T17:53:29.651+00:00,153.705,153.707,153.704,153.706,25,0.003
2026-09-11T17:53:42.579+00:00,153.707,153.709,153.705,153.709,25,0.003
2026-09-11T17:53:53.923+00:00,153.707,153.713,153.707,153.709,25,0.003
2026-09-11T17:54:01.980+00:00,153.71,153.71,153.705,153.707,25,0.003
2026-09-11T17:54:10.492+00:00,153.705,153.708,153.698,153.699,25,0.003
2026-09-11T17:54:21.125+00:00,153.7,153.706,153.699,153.7,25,0.003
2026-09-11T17:54:35.813+00:00,153.699,153.702,153.697,153.699,25,0.003
2026-09-11T17:54:48.160+00:00,153.7,153.701,153.689,153.691,25,0.003
2026-09-11T17:55:04.007+00:00,153.692,153.693,153.686,153.688,25,0.003
2026-09-11T17:55:22.843+00:00,153.69,153.692,153.687,153.692,25,0.003
2026-09-11T17:55:38.842+00:00,153.691,153.695,153.689,153.689,25,0.006
2026-09-11T17:55:57.716+00:00,153.69,153.694,153.69,153.692,25,0.003
2026-09-11T17:56:29.384+00:00,153.693,153.696,153.69,153.692,25,0.003
2026-09-11T17:56:42.732+00:00,153.691,153.694,153.69,153.693,25,0.003
2026-09-11T17:56:55.869+00:00,153.692,153.696,153.692,153.694,25,0.003
2026-09-11T17:57:05.679+00:00,153.695,153.698,153.694,153.697,25,0.003
2026-09-11T17:57:19.889+00:00,153.696,153.7,153.695,153.7,25,0.003
2026-09-11T17:57:32.539+00:00,153.699,153.712,153.695,153.711,25,0.005
2026-09-11T17:57:51.314+00:00,153.711,153.713,153.706,153.709,25,0.003
2026-09-11T17:58:05.183+00:00,153.708,153.709,153.702,153.704,25,0.004
2026-09-11T17:58:26.900+00:00,153.705,153.708,153.705,153.705,25,0.003
2026-09-11T17:58:44.708+00:00,153.706,153.712,153.705,153.712,25,0.001
2026-09-11T17:59:00.746+00:00,153.711,153.711,153.707,153.708,25,0.001
2026-09-11T17:59:11.353+00:00,153.709,153.709,153.7,153.7,25,0.001
2026-09-11T17:59:23.747+00:00,153.701,153.705,153.7,153.704,25,0.001
2026-09-11T17:59:39.191+00:00,153.704,153.705,153.696,153.697,25,0.001
2026-09-11T17:59:51.088+00:00,153.696,153.703,153.694,153.702,25,0.003
2026-09-11T18:00:07.447+00:00,153.701,153.702,153.699,153.7,25,0.003
2026-09-11T18:00:21.631+00:00,153.699,153.7,153.693,153.699,25,0.003
2026-09-11T18:00:34.736+00:00,153.698,153.7,153.694,153.694,25,0.003
2026-09-11T18:00:50.362+00:00,153.695,153.701,153.693,153.699,25,0.002
2026-09-11T18:01:05.244+00:00,153.7,153.701,153.695,153.698,25,0.001
2026-09-11T18:01:16.125+00:00,153.697,153.699,153.695,153.697,25,0.003
2026-09-11T18:01:31.606+00:00,153.695,153.698,153.694,153.696,25,0.003
2026-09-11T18:01:55.195+00:00,153.697,153.698,153.694,153.696,25,0.003
2026-09-11T18:02:07.315+00:00,153.697,153.699,153.695,153.697,25,0.003
2026-09-11T18:02:29.443+00:00,153.698,153.699,153.687,153.69,25,0.003
2026-09-11T18:02:48.507+00:00,153.69,153.69,153.687,153.688,25,0.003
2026-09-11T18:03:06.377+00:00,153.689,153.689,153.679,153.679,25,0.002
2026-09-11T18:03:22.364+00:00,153.68,153.68,153.674,153.679,25,0.002
2026-09-11T18:03:37.439+00:00,153.679,153.68,153.676,153.68,25,0.001
2026-09-11T18:03:49.724+00:00,153.678,153.68,153.677,153.678,25,0.003
2026-09-11T18:03:59.374+00:00,153.677,153.68,153.677,153.678,25,0.003
2026-09-11T18:04:10.318+00:00,153.679,153.688,153.677,153.688,25,0.001
2026-09-11T18:04:30.394+00:00,153.687,153.69,153.684,153.686,25,0.003
2026-09-11T18:04:55.447+00:00,153.687,153.691,153.686,153.691,25,0.005
2026-09-11T18:05:28.972+00:00,153.691,153.697,153.688,153.696,25,0.005
2026-09-11T18:05:45.322+00:00,153.694,153.698,153.694,153.694,25,0.003
2026-09-11T18:05:53.701+00:00,153.696,153.698,153.687,153.689,25,0.002
2026-09-11T18:06:04.272+00:00,153.69,153.69,153.684,153.687,25,0.003
2026-09-11T18:06:14.884+00:00,153.688,153.692,153.686,153.692,25,0.001
2026-09-11T18:06:34.030+00:00,153.69,153.691,153.687,153.689,25,0.003
2026-09-11T18:06:47.190+00:00,153.69,153.69,153.687,153.687,25,0.002
2026-09-11T18:07:18.144+00:00,153.688,153.692,153.687,153.69,25,0.002
2026-09-11T18:07:35.098+00:00,153.69,153.696,153.689,153.695,25,0.001
2026-09-11T18:07:49.441+00:00,153.695,153.696,153.687,153.689,25,0.002
2026-09-11T18:08:08.976+00:00,153.69,153.697,153.688,153.697,25,0.001
2026-09-11T18:08:20.439+00:00,153.693,153.696,153.693,153.696,25,0.003
2026-09-11T18:08:28.673+00:00,153.696,153.698,153.694,153.694,25,0.003
2026-09-11T18:08:37.920+00:00,153.695,153.698,153.695,153.697,25,0.003
2026-09-11T18:08:47.680+00:00,153.696,153.7,153.694,153.695,25,0.003
2026-09-11T18:08:59.839+00:00,153.696,153.699,153.691,153.691,25,0.003
2026-09-11T18:09:09.288+00:00,153.69,153.694,153.688,153.694,25,0.0
2026-09-11T18:09:32.022+00:00,153.691,153.695,153.69,153.69,25,0.003
2026-09-11T18:09:41.987+00:00,153.691,153.692,153.689,153.69,25,0.003
2026-09-11T18:09:58.570+00:00,153.691,153.693,153.686,153.69,25,0.0
2026-09-11T18:10:12.565+00:00,153.69,153.692,153.689,153.692,25,0.0
2026-09-11T18:10:22.333+00:00,153.691,153.692,153.688,153.688,25,0.003
2026-09-11T18:10:34.290+00:00,153.689,153.691,153.685,153.69,25,0.001
2026-09-11T18:10:47.230+00:00,153.689,153.691,153.687,153.687,25,0.001
2026-09-11T18:11:03.779+00:00,153.688,153.69,153.687,153.689,25,0.001
2026-09-11T18:11:20.199+00:00,153.69,153.691,153.687,153.691,25,0.001
2026-09-11T18:11:36.169+00:00,153.691,153.692,153.685,153.689,25,0.001
2026-09-11T18:11:48.554+00:00,153.69,153.696,153.688,153.689,25,0.003
2026-09-11T18:11:57.017+00:00,153.689,153.691,153.688,153.689,25,0.003
2026-09-11T18:12:05.077+00:00,153.688,153.691,153.688,153.688,25,0.001
2026-09-11T18:12:16.840+00:00,153.687,153.695,153.686,153.694,25,0.001
2026-09-11T18:12:24.248+00:00,153.693,153.698,153.692,153.696,25,0.003
2026-09-11T18:12:36.608+00:00,153.694,153.696,153.689,153.696,25,0.002
2026-09-11T18:12:49.423+00:00,153.696,153.696,153.689,153.689,25,0.003
2026-09-11T18:13:03.776+00:00,153.69,153.698,153.685,153.698,25,0.001
2026-09-11T18:13:12.967+00:00,153.697,153.708,153.697,153.708,25,0.001
2026-09-11T18:13:20.551+00:00,153.709,153.71,153.698,153.708,25,0.001
2026-09-11T18:13:29.700+00:00,153.704,153.709,153.702,153.705,25,0.001
2026-09-11T18:13:40.552+00:00,153.707,153.707,153.69,153.693,25,0.001
2026-09-11T18:13:48.689+00:00,153.692,153.699,153.69,153.696,25,0.005
2026-09-11T18:13:58.322+00:00,153.698,153.699,153.694,153.698,25,0.003
2026-09-11T18:14:07.963+00:00,153.698,153.703,153.698,153.701,25,0.004
2026-09-11T18:14:15.273+00:00,153.7,153.702,153.695,153.701,25,0.002
2026-09-11T18:14:24.366+00:00,153.698,153.703,153.696,153.702,25,0.001
2026-09-11T18:14:31.034+00:00,153.702,153.704,153.701,153.703,25,0.001
2026-09-11T18:14:44.786+00:00,153.702,153.702,153.697,153.698,25,0.001
2026-09-11T18:14:55.859+00:00,153.698,153.7,153.697,153.699,25,0.003
2026-09-11T18:15:05.336+00:00,153.698,153.703,153.698,153.702,25,0.001
2026-09-11T18:15:17.059+00:00,153.701,153.706,153.701,153.704,25,0.001
2026-09-11T18:15:27.244+00:00,153.704,153.707,153.701,153.706,25,0.001
2026-09-11T18:15:37.659+00:00,153.705,153.709,153.705,153.706,25,0.002
2026-09-11T18:15:49.213+00:00,153.704,153.708,153.703,153.706,25,0.003
2026-09-11T18:16:02.012+00:00,153.708,153.708,153.704,153.704,25,0.004
2026-09-11T18:16:09.459+00:00,153.707,153.71,153.705,153.709,25,0.003
2026-09-11T18:16:23.302+00:00,153.71,153.715,153.708,153.714,25,0.003
2026-09-11T18:16:35.203+00:00,153.713,153.719,153.713,153.719,25,0.001
2026-09-11T18:16:49.121+00:00,153.717,153.721,153.717,153.719,25,0.001
2026-09-11T18:17:03.657+00:00,153.718,153.724,153.718,153.719,25,0.003
2026-09-11T18:17:14.752+00:00,153.72,153.721,153.715,153.72,25,0.003
2026-09-11T18:17:25.757+00:00,153.72,153.721,153.717,153.72,25,0.003
2026-09-11T18:17:37.618+00:00,153.721,153.725,153.716,153.724,25,0.001
2026-09-11T18:17:47.872+00:00,153.724,153.725,153.72,153.723,25,0.003
2026-09-11T18:17:57.948+00:00,153.724,153.724,153.716,153.716,25,0.004
2026-09-11T18:18:12.952+00:00,153.715,153.716,153.708,153.71,25,0.003
2026-09-11T18:18:23.763+00:00,153.711,153.714,153.71,153.711,25,0.003
2026-09-11T18:18:38.513+00:00,153.71,153.714,153.71,153.713,25,0.001
2026-09-11T18:18:46.140+00:00,153.714,153.714,153.703,153.704,25,0.007
2026-09-11T18:18:54.692+00:00,153.705,153.708,153.703,153.708,25,0.001
2026-09-11T18:19:03.227+00:00,153.708,153.715,153.706,153.714,25,0.002
2026-09-11T18:19:10.402+00:00,153.714,153.716,153.713,153.713,25,0.003
2026-09-11T18:19:27.245+00:00,153.715,153.719,153.715,153.718,25,0.001
2026-09-11T18:19:39.061+00:00,153.717,153.718,153.712,153.713,25,0.001
2026-09-11T18:19:48.070+00:00,153.712,153.714,153.711,153.711,25,0.002
2026-09-11T18:19:59.336+00:00,153.711,153.726,153.711,153.726,25,0.007
2026-09-11T18:20:10.109+00:00,153.725,153.737,153.722,153.723,25,0.002
2026-09-11T18:20:16.517+00:00,153.723,153.724,153.715,153.718,25,0.007
2026-09-11T18:20:22.326+00:00,153.718,153.729,153.717,153.722,25,0.003
2026-09-11T18:20:28.770+00:00,153.723,153.726,153.719,153.721,25,0.003
2026-09-11T18:20:35.982+00:00,153.723,153.725,153.713,153.721,25,0.003
2026-09-11T18:20:42.604+00:00,153.722,153.724,153.719,153.719,25,0.003
2026-09-11T18:20:49.834+00:00,153.72,153.735,153.719,153.732,25,0.003
2026-09-11T18:20:57.656+00:00,153.73,153.732,153.728,153.731,25,0.003
2026-09-11T18:21:06.478+00:00,153.73,153.737,153.727,153.736,25,0.003
2026-09-11T18:21:13.504+00:00,153.737,153.745,153.731,153.744,25,0.003
2026-09-11T18:21:22.078+00:00,153.743,153.752,153.737,153.745,25,0.003
2026-09-11T18:21:30.105+00:00,153.746,153.746,153.732,153.735,25,0.003
2026-09-11T18:21:37.527+00:00,153.736,153.742,153.735,153.735,25,0.003
2026-09-11T18:21:44.349+00:00,153.734,153.737,153.731,153.731,25,0.003
2026-09-11T18:21:51.638+00:00,153.732,153.738,153.729,153.736,25,0.003
2026-09-11T18:21:59.794+00:00,153.738,153.738,153.734,153.738,25,0.003
2026-09-11T18:22:05.819+00:00,153.738,153.743,153.736,153.742,25,0.003
2026-09-11T18:22:13.053+00:00,153.741,153.742,153.734,153.734,25,0.001
2026-09-11T18:22:19.977+00:00,153.735,153.735,153.729,153.731,25,0.002
2026-09-11T18:22:26.235+00:00,153.73,153.733,153.728,153.731,25,0.003
2026-09-11T18:22:32.279+00:00,153.734,153.735,153.728,153.731,25,0.002
2026-09-11T18:22:40.332+00:00,153.727,153.73,153.722,153.722,25,0.003
2026-09-11T18:22:52.307+00:00,153.723,153.724,153.721,153.724,25,0.001
2026-09-11T18:23:05.154+00:00,153.723,153.723,153.719,153.721,25,0.003
2026-09-11T18:23:11.664+00:00,153.719,153.722,153.719,153.72,25,0.001
2026-09-11T18:23:19.791+00:00,153.719,153.72,153.711,153.711,25,0.002
2026-09-11T18:23:29.103+00:00,153.709,153.716,153.707,153.713,25,0.003
2026-09-11T18:23:39.747+00:00,153.712,153.726,153.712,153.724,25,0.003
2026-09-11T18:23:51.537+00:00,153.722,153.728,153.722,153.726,25,0.001
2026-09-11T18:24:00.720+00:00,153.726,153.727,153.72,153.721,25,0.007
2026-09-11T18:24:13.815+00:00,153.722,153.724,153.721,153.724,25,0.001
2026-09-11T18:24:24.693+00:00,153.723,153.724,153.713,153.713,25,0.003
2026-09-11T18:24:36.239+00:00,153.714,153.717,153.712,153.713,25,0.001
2026-09-11T18:24:47.773+00:00,153.711,153.714,153.71,153.714,25,0.003
2026-09-11T18:25:01.247+00:00,153.713,153.714,153.703,153.705,25,0.002
2026-09-11T18:25:09.062+00:00,153.704,153.711,153.704,153.709,25,0.003
2026-09-11T18:25:19.070+00:00,153.71,153.713,153.708,153.712,25,0.001
2026-09-11T18:25:28.403+00:00,153.711,153.713,153.708,153.709,25,0.001
2026-09-11T18:25:41.020+00:00,153.708,153.714,153.707,153.709,25,0.002
2026-09-11T18:25:53.123+00:00,153.71,153.711,153.707,153.708,25,0.003
2026-09-11T18:26:05.447+00:00,153.709,153.713,153.708,153.712,25,0.003
2026-09-11T18:26:16.281+00:00,153.713,153.714,153.703,153.706,25,0.003
2026-09-11T18:26:28.421+00:00,153.705,153.708,153.704,153.707,25,0.003
2026-09-11T18:26:46.250+00:00,153.706,153.715,153.706,153.715,25,0.003
2026-09-11T18:26:56.311+00:00,153.716,153.716,153.71,153.711,25,0.003
2026-09-11T18:27:12.320+00:00,153.71,153.714,153.708,153.712,25,0.003
2026-09-11T18:27:24.275+00:00,153.708,153.715,153.708,153.713,25,0.003
2026-09-11T18:27:37.067+00:00,153.714,153.724,153.71,153.723,25,0.002
2026-09-11T18:27:48.596+00:00,153.722,153.723,153.716,153.723,25,0.003
2026-09-11T18:27:57.827+00:00,153.724,153.725,153.708,153.709,25,0.003
2026-09-11T18:28:07.653+00:00,153.71,153.71,153.7,153.7,25,0.003
2026-09-11T18:28:19.756+00:00,153.7,153.713,153.7,153.709,25,0.003
2026-09-11T18:28:31.551+00:00,153.708,153.713,153.708,153.712,25,0.003
2026-09-11T18:28:40.067+00:00,153.711,153.713,153.707,153.708,25,0.002
2026-09-11T18:28:48.282+00:00,153.707,153.71,153.702,153.702,25,0.003
2026-09-11T18:28:54.499+00:00,153.703,153.708,153.703,153.706,25,0.003
2026-09-11T18:29:01.791+00:00,153.705,153.708,153.699,153.708,25,0.004
2026-09-11T18:29:08.829+00:00,153.708,153.714,153.707,153.713,25,0.003
2026-09-11T18:29:18.869+00:00,153.714,153.715,153.711,153.714,25,0.003
2026-09-11T18:29:39.665+00:00,153.713,153.722,153.713,153.722,25,0.002
2026-09-11T18:29:48.879+00:00,153.723,153.724,153.719,153.72,25,0.003
2026-09-11T18:29:59.947+00:00,153.719,153.723,153.713,153.713,25,0.003
2026-09-11T18:30:08.763+00:00,153.714,153.715,153.71,153.712,25,0.001
2026-09-11T18:30:23.885+00:00,153.712,153.718,153.711,153.717,25,0.003
2026-09-11T18:30:37.009+00:00,153.716,153.721,153.715,153.717,25,0.003
2026-09-11T18:30:48.258+00:00,153.719,153.72,153.716,153.718,25,0.003
2026-09-11T18:30:59.901+00:00,153.716,153.721,153.715,153.717,25,0.003
2026-09-11T18:31:10.436+00:00,153.717,153.726,153.716,153.726,25,0.001
2026-09-11T18:31:22.883+00:00,153.725,153.727,153.724,153.726,25,0.004
2026-09-11T18:31:36.548+00:00,153.727,153.733,153.726,153.733,25,0.001
2026-09-11T18:31:47.086+00:00,153.732,153.732,153.725,153.728,25,0.003
2026-09-11T18:31:56.223+00:00,153.729,153.732,153.727,153.732,25,0.001
2026-09-11T18:32:05.196+00:00,153.73,153.733,153.724,153.733,25,0.001
2026-09-11T18:32:14.437+00:00,153.732,153.734,153.728,153.729,25,0.002
2026-09-11T18:32:30.125+00:00,153.73,153.734,153.729,153.733,25,0.001
2026-09-11T18:32:38.373+00:00,153.732,153.732,153.722,153.722,25,0.003
2026-09-11T18:32:55.779+00:00,153.723,153.726,153.719,153.719,25,0.006
2026-09-11T18:33:03.370+00:00,153.718,153.725,153.718,153.723,25,0.001
2026-09-11T18:33:14.193+00:00,153.722,153.724,153.72,153.72,25,0.003
2026-09-11T18:33:24.977+00:00,153.719,153.724,153.714,153.724,25,0.001
2026-09-11T18:33:35.555+00:00,153.723,153.729,153.722,153.724,25,0.001
2026-09-11T18:33:51.293+00:00,153.726,153.728,153.723,153.723,25,0.003
2026-09-11T18:34:01.492+00:00,153.724,153.726,153.721,153.723,25,0.003
2026-09-11T18:34:13.601+00:00,153.725,153.725,153.72,153.723,25,0.003
2026-09-11T18:34:22.828+00:00,153.724,153.724,153.716,153.719,25,0.003
