ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T18:11:10.627+00:00,4355.14,4355.24,0.1,105
2026-09-11T18:11:10.928+00:00,4355.03,4355.13,0.1,105
2026-09-11T18:11:11.153+00:00,4355.26,4355.37,0.11,105
2026-09-11T18:11:11.453+00:00,4355.36,4355.47,0.11,105
2026-09-11T18:11:11.967+00:00,4355.37,4355.48,0.11,105
2026-09-11T18:11:12.188+00:00,4355.14,4355.25,0.11,105
2026-09-11T18:11:12.508+00:00,4355.14,4355.24,0.1,105
2026-09-11T18:11:12.722+00:00,4355.25,4355.34,0.09,105
2026-09-11T18:11:12.962+00:00,4355.12,4355.21,0.09,105
2026-09-11T18:11:13.185+00:00,4354.96,4355.05,0.09,105
2026-09-11T18:11:13.410+00:00,4354.84,4354.93,0.09,105
2026-09-11T18:11:13.638+00:00,4355.05,4355.13,0.08,105
2026-09-11T18:11:13.860+00:00,4355.06,4355.14,0.08,105
2026-09-11T18:11:14.158+00:00,4355.05,4355.15,0.1,105
2026-09-11T18:11:14.458+00:00,4354.93,4355.03,0.1,105
2026-09-11T18:11:14.685+00:00,4354.95,4355.04,0.09,105
2026-09-11T18:11:14.909+00:00,4355.07,4355.16,0.09,105
2026-09-11T18:11:15.134+00:00,4355.04,4355.12,0.08,105
2026-09-11T18:11:15.360+00:00,4355.02,4355.1,0.08,105
2026-09-11T18:11:15.586+00:00,4355.04,4355.14,0.1,105
2026-09-11T18:11:16.213+00:00,4355.06,4355.17,0.11,105
2026-09-11T18:11:16.655+00:00,4355.15,4355.25,0.1,105
2026-09-11T18:11:16.882+00:00,4355.15,4355.26,0.11,105
2026-09-11T18:11:17.259+00:00,4355.14,4355.25,0.11,105
2026-09-11T18:11:17.721+00:00,4355.15,4355.26,0.11,105
2026-09-11T18:11:18.409+00:00,4355.17,4355.28,0.11,105
2026-09-11T18:11:18.634+00:00,4355.16,4355.27,0.11,105
2026-09-11T18:11:18.890+00:00,4355.15,4355.26,0.11,105
2026-09-11T18:11:19.338+00:00,4355.14,4355.25,0.11,105
2026-09-11T18:11:20.264+00:00,4355.08,4355.19,0.11,105
2026-09-11T18:11:20.489+00:00,4355.14,4355.24,0.1,105
2026-09-11T18:11:20.731+00:00,4355.19,4355.28,0.09,105
2026-09-11T18:11:20.983+00:00,4355.21,4355.32,0.11,105
2026-09-11T18:11:21.206+00:00,4355.27,4355.37,0.1,105
2026-09-11T18:11:21.431+00:00,4355.18,4355.28,0.1,105
2026-09-11T18:11:21.661+00:00,4355.14,4355.25,0.11,105
2026-09-11T18:11:22.280+00:00,4355.08,4355.19,0.11,105
2026-09-11T18:11:22.501+00:00,4355.02,4355.11,0.09,105
2026-09-11T18:11:22.722+00:00,4355.02,4355.1,0.08,106
2026-09-11T18:11:23.110+00:00,4354.99,4355.07,0.08,106
2026-09-11T18:11:23.332+00:00,4355.02,4355.12,0.1,106
2026-09-11T18:11:23.558+00:00,4355.02,4355.11,0.09,106
2026-09-11T18:11:24.397+00:00,4355.05,4355.14,0.09,106
2026-09-11T18:11:24.618+00:00,4354.99,4355.07,0.08,106
2026-09-11T18:11:24.918+00:00,4355.08,4355.16,0.08,106
2026-09-11T18:11:25.217+00:00,4355.15,4355.24,0.09,106
2026-09-11T18:11:25.520+00:00,4355.16,4355.25,0.09,106
2026-09-11T18:11:25.721+00:00,4355.16,4355.27,0.11,106
2026-09-11T18:11:26.321+00:00,4355.09,4355.22,0.13,106
2026-09-11T18:11:26.621+00:00,4355.11,4355.22,0.11,106
2026-09-11T18:11:26.849+00:00,4355.11,4355.21,0.1,106
2026-09-11T18:11:27.073+00:00,4355.08,4355.2,0.12,106
2026-09-11T18:11:27.301+00:00,4354.92,4355.03,0.11,106
2026-09-11T18:11:27.524+00:00,4354.86,4354.96,0.1,106
2026-09-11T18:11:28.144+00:00,4354.92,4355.01,0.09,106
2026-09-11T18:11:28.443+00:00,4354.67,4354.75,0.08,106
2026-09-11T18:11:28.723+00:00,4354.66,4354.75,0.09,106
2026-09-11T18:11:29.314+00:00,4354.67,4354.76,0.09,106
2026-09-11T18:11:29.722+00:00,4354.84,4354.94,0.1,106
2026-09-11T18:11:29.985+00:00,4354.87,4354.97,0.1,106
2026-09-11T18:11:30.359+00:00,4354.42,4354.52,0.1,106
2026-09-11T18:11:30.585+00:00,4354.49,4354.58,0.09,106
2026-09-11T18:11:30.810+00:00,4354.51,4354.59,0.08,106
2026-09-11T18:11:31.035+00:00,4354.46,4354.54,0.08,106
2026-09-11T18:11:31.259+00:00,4354.58,4354.66,0.08,106
2026-09-11T18:11:31.487+00:00,4354.75,4354.83,0.08,106
2026-09-11T18:11:31.710+00:00,4354.78,4354.86,0.08,106
2026-09-11T18:11:31.936+00:00,4354.81,4354.89,0.08,106
2026-09-11T18:11:32.236+00:00,4354.72,4354.8,0.08,106
2026-09-11T18:11:32.460+00:00,4354.68,4354.77,0.09,106
2026-09-11T18:11:32.722+00:00,4354.66,4354.76,0.1,106
2026-09-11T18:11:32.989+00:00,4354.73,4354.81,0.08,106
2026-09-11T18:11:33.318+00:00,4354.74,4354.82,0.08,106
2026-09-11T18:11:33.975+00:00,4354.75,4354.83,0.08,106
2026-09-11T18:11:34.489+00:00,4354.78,4354.86,0.08,106
2026-09-11T18:11:34.711+00:00,4354.66,4354.75,0.09,106
2026-09-11T18:11:34.934+00:00,4354.62,4354.72,0.1,106
2026-09-11T18:11:35.411+00:00,4354.46,4354.57,0.11,106
2026-09-11T18:11:35.635+00:00,4354.18,4354.28,0.1,106
2026-09-11T18:11:35.933+00:00,4354.18,4354.3,0.12,106
2026-09-11T18:11:36.557+00:00,4354.2,4354.29,0.09,106
2026-09-11T18:11:36.860+00:00,4354.15,4354.25,0.1,106
2026-09-11T18:11:37.083+00:00,4354.1,4354.22,0.12,106
2026-09-11T18:11:37.790+00:00,4354.11,4354.22,0.11,106
2026-09-11T18:11:38.223+00:00,4354.11,4354.23,0.12,106
2026-09-11T18:11:38.448+00:00,4354.17,4354.27,0.1,106
2026-09-11T18:11:38.675+00:00,4354.13,4354.23,0.1,106
2026-09-11T18:11:38.900+00:00,4354.22,4354.33,0.11,106
2026-09-11T18:11:39.124+00:00,4354.37,4354.48,0.11,106
2026-09-11T18:11:39.348+00:00,4354.49,4354.57,0.08,106
2026-09-11T18:11:39.683+00:00,4354.53,4354.61,0.08,106
2026-09-11T18:11:39.917+00:00,4354.49,4354.6,0.11,106
2026-09-11T18:11:40.145+00:00,4354.46,4354.57,0.11,106
2026-09-11T18:11:40.371+00:00,4354.43,4354.54,0.11,106
2026-09-11T18:11:40.599+00:00,4354.41,4354.53,0.12,106
2026-09-11T18:11:40.823+00:00,4354.57,4354.68,0.11,106
2026-09-11T18:11:41.049+00:00,4354.58,4354.69,0.11,106
2026-09-11T18:11:41.349+00:00,4354.61,4354.72,0.11,106
2026-09-11T18:11:41.575+00:00,4354.76,4354.87,0.11,106
2026-09-11T18:11:41.798+00:00,4354.8,4354.88,0.08,106
2026-09-11T18:11:42.099+00:00,4354.86,4354.94,0.08,106
2026-09-11T18:11:42.324+00:00,4354.92,4355.0,0.08,106
2026-09-11T18:11:43.073+00:00,4354.87,4354.95,0.08,106
2026-09-11T18:11:43.293+00:00,4354.87,4354.96,0.09,106
2026-09-11T18:11:43.519+00:00,4354.91,4355.0,0.09,106
2026-09-11T18:11:43.721+00:00,4354.9,4355.0,0.1,106
2026-09-11T18:11:44.043+00:00,4354.97,4355.1,0.13,106
2026-09-11T18:11:44.271+00:00,4354.95,4355.07,0.12,106
2026-09-11T18:11:44.634+00:00,4354.96,4355.04,0.08,106
2026-09-11T18:11:45.314+00:00,4355.01,4355.09,0.08,106
2026-09-11T18:11:46.149+00:00,4355.0,4355.09,0.09,106
2026-09-11T18:11:46.722+00:00,4355.03,4355.12,0.09,106
2026-09-11T18:11:46.969+00:00,4355.0,4355.12,0.12,106
2026-09-11T18:11:47.194+00:00,4355.01,4355.11,0.1,106
2026-09-11T18:11:47.965+00:00,4354.63,4354.73,0.1,107
2026-09-11T18:11:48.201+00:00,4354.87,4354.98,0.11,107
2026-09-11T18:11:48.640+00:00,4354.9,4355.0,0.1,107
2026-09-11T18:11:48.879+00:00,4354.87,4354.97,0.1,107
2026-09-11T18:11:49.101+00:00,4354.65,4354.74,0.09,107
2026-09-11T18:11:49.330+00:00,4354.61,4354.69,0.08,107
2026-09-11T18:11:49.549+00:00,4354.43,4354.51,0.08,107
2026-09-11T18:11:49.776+00:00,4354.38,4354.48,0.1,107
2026-09-11T18:11:50.001+00:00,4354.56,4354.66,0.1,107
2026-09-11T18:11:50.303+00:00,4354.57,4354.67,0.1,107
2026-09-11T18:11:50.527+00:00,4354.56,4354.67,0.11,107
2026-09-11T18:11:50.866+00:00,4354.59,4354.67,0.08,107
2026-09-11T18:11:51.423+00:00,4354.59,4354.69,0.1,107
2026-09-11T18:11:51.950+00:00,4354.58,4354.67,0.09,107
2026-09-11T18:11:52.432+00:00,4354.51,4354.59,0.08,107
2026-09-11T18:11:52.749+00:00,4354.58,4354.67,0.09,107
2026-09-11T18:11:53.280+00:00,4354.7,4354.79,0.09,107
2026-09-11T18:11:53.506+00:00,4354.67,4354.76,0.09,107
2026-09-11T18:11:53.725+00:00,4354.75,4354.83,0.08,107
2026-09-11T18:11:54.407+00:00,4354.76,4354.85,0.09,107
2026-09-11T18:11:54.646+00:00,4354.85,4354.94,0.09,107
2026-09-11T18:11:54.852+00:00,4354.86,4354.96,0.1,107
2026-09-11T18:11:55.150+00:00,4354.9,4354.99,0.09,107
2026-09-11T18:11:55.375+00:00,4354.96,4355.06,0.1,107
2026-09-11T18:11:55.674+00:00,4354.97,4355.05,0.08,107
2026-09-11T18:11:56.126+00:00,4355.02,4355.1,0.08,107
2026-09-11T18:11:56.449+00:00,4355.03,4355.11,0.08,107
2026-09-11T18:11:56.721+00:00,4355.03,4355.12,0.09,107
2026-09-11T18:11:57.406+00:00,4355.01,4355.12,0.11,107
2026-09-11T18:11:57.961+00:00,4355.0,4355.12,0.12,107
2026-09-11T18:11:58.271+00:00,4354.92,4355.02,0.1,107
2026-09-11T18:11:58.769+00:00,4354.72,4354.83,0.11,107
2026-09-11T18:11:58.994+00:00,4354.52,4354.62,0.1,107
2026-09-11T18:11:59.219+00:00,4354.47,4354.57,0.1,107
2026-09-11T18:11:59.445+00:00,4354.56,4354.65,0.09,107
2026-09-11T18:11:59.669+00:00,4354.7,4354.78,0.08,107
2026-09-11T18:12:00.439+00:00,4354.65,4354.73,0.08,107
2026-09-11T18:12:00.664+00:00,4354.56,4354.66,0.1,107
2026-09-11T18:12:01.037+00:00,4354.62,4354.7,0.08,107
2026-09-11T18:12:01.247+00:00,4354.53,4354.61,0.08,107
2026-09-11T18:12:01.474+00:00,4354.45,4354.56,0.11,107
2026-09-11T18:12:01.697+00:00,4354.43,4354.55,0.12,107
2026-09-11T18:12:01.925+00:00,4354.71,4354.83,0.12,107
2026-09-11T18:12:02.172+00:00,4354.69,4354.8,0.11,107
2026-09-11T18:12:02.398+00:00,4354.7,4354.82,0.12,107
2026-09-11T18:12:02.620+00:00,4354.72,4354.82,0.1,107
2026-09-11T18:12:03.069+00:00,4354.74,4354.83,0.09,107
2026-09-11T18:12:03.301+00:00,4354.73,4354.83,0.1,107
2026-09-11T18:12:03.960+00:00,4354.71,4354.81,0.1,107
2026-09-11T18:12:04.498+00:00,4354.69,4354.79,0.1,107
2026-09-11T18:12:04.721+00:00,4354.66,4354.76,0.1,107
2026-09-11T18:12:04.949+00:00,4354.71,4354.79,0.08,107
2026-09-11T18:12:05.249+00:00,4354.49,4354.57,0.08,107
2026-09-11T18:12:05.480+00:00,4354.52,4354.6,0.08,107
2026-09-11T18:12:05.724+00:00,4354.51,4354.59,0.08,107
2026-09-11T18:12:05.927+00:00,4354.46,4354.54,0.08,107
2026-09-11T18:12:06.151+00:00,4354.39,4354.47,0.08,107
2026-09-11T18:12:06.381+00:00,4354.45,4354.53,0.08,107
2026-09-11T18:12:06.678+00:00,4354.44,4354.52,0.08,107
2026-09-11T18:12:06.903+00:00,4354.45,4354.53,0.08,107
2026-09-11T18:12:07.442+00:00,4354.74,4354.82,0.08,107
2026-09-11T18:12:07.662+00:00,4354.78,4354.86,0.08,107
2026-09-11T18:12:07.962+00:00,4354.79,4354.87,0.08,107
2026-09-11T18:12:08.191+00:00,4354.67,4354.76,0.09,107
2026-09-11T18:12:08.487+00:00,4354.73,4354.82,0.09,107
2026-09-11T18:12:08.939+00:00,4354.74,4354.82,0.08,107
