ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T17:23:48.053+00:00,4368.0,4368.1,0.1,6
2026-09-11T17:23:48.280+00:00,4367.95,4368.06,0.11,6
2026-09-11T17:23:48.502+00:00,4367.93,4368.04,0.11,6
2026-09-11T17:23:48.730+00:00,4368.03,4368.14,0.11,6
2026-09-11T17:23:48.953+00:00,4368.04,4368.14,0.1,6
2026-09-11T17:23:49.179+00:00,4368.24,4368.33,0.09,6
2026-09-11T17:23:49.729+00:00,4368.21,4368.29,0.08,6
2026-09-11T17:23:49.954+00:00,4368.46,4368.55,0.09,6
2026-09-11T17:23:50.254+00:00,4368.48,4368.59,0.11,6
2026-09-11T17:23:50.496+00:00,4368.49,4368.58,0.09,6
2026-09-11T17:23:50.705+00:00,4368.27,4368.36,0.09,6
2026-09-11T17:23:50.931+00:00,4368.19,4368.29,0.1,6
2026-09-11T17:23:51.157+00:00,4368.78,4368.88,0.1,6
2026-09-11T17:23:51.381+00:00,4368.76,4368.85,0.09,6
2026-09-11T17:23:51.981+00:00,4368.45,4368.56,0.11,6
2026-09-11T17:23:52.672+00:00,4368.44,4368.56,0.12,6
2026-09-11T17:23:52.897+00:00,4368.33,4368.44,0.11,6
2026-09-11T17:23:53.126+00:00,4368.34,4368.45,0.11,6
2026-09-11T17:23:53.350+00:00,4368.48,4368.58,0.1,6
2026-09-11T17:23:53.575+00:00,4368.49,4368.57,0.08,6
2026-09-11T17:23:53.791+00:00,4368.5,4368.58,0.08,6
2026-09-11T17:23:54.166+00:00,4368.54,4368.63,0.09,6
2026-09-11T17:23:54.389+00:00,4368.58,4368.68,0.1,6
2026-09-11T17:23:54.637+00:00,4368.54,4368.63,0.09,6
2026-09-11T17:23:54.862+00:00,4368.54,4368.65,0.11,6
2026-09-11T17:23:55.161+00:00,4368.5,4368.61,0.11,6
2026-09-11T17:23:55.463+00:00,4368.51,4368.61,0.1,6
2026-09-11T17:23:55.691+00:00,4368.52,4368.63,0.11,6
2026-09-11T17:23:55.915+00:00,4368.48,4368.6,0.12,6
2026-09-11T17:23:56.140+00:00,4368.39,4368.5,0.11,6
2026-09-11T17:23:56.367+00:00,4368.11,4368.22,0.11,6
2026-09-11T17:23:56.589+00:00,4368.12,4368.23,0.11,6
2026-09-11T17:23:57.039+00:00,4368.13,4368.25,0.12,6
2026-09-11T17:23:57.489+00:00,4368.14,4368.25,0.11,6
2026-09-11T17:23:57.724+00:00,4368.13,4368.24,0.11,6
2026-09-11T17:23:58.013+00:00,4368.2,4368.31,0.11,6
2026-09-11T17:23:58.239+00:00,4368.34,4368.45,0.11,6
2026-09-11T17:23:58.614+00:00,4368.35,4368.43,0.08,6
2026-09-11T17:23:59.006+00:00,4368.27,4368.36,0.09,6
2026-09-11T17:23:59.229+00:00,4368.36,4368.46,0.1,6
2026-09-11T17:23:59.602+00:00,4368.21,4368.31,0.1,6
2026-09-11T17:23:59.827+00:00,4368.11,4368.23,0.12,6
2026-09-11T17:24:00.053+00:00,4368.08,4368.21,0.13,6
2026-09-11T17:24:00.732+00:00,4367.72,4367.84,0.12,6
2026-09-11T17:24:00.959+00:00,4368.02,4368.14,0.12,6
2026-09-11T17:24:01.186+00:00,4368.0,4368.1,0.1,6
2026-09-11T17:24:01.410+00:00,4368.22,4368.31,0.09,6
2026-09-11T17:24:01.633+00:00,4368.27,4368.36,0.09,6
2026-09-11T17:24:01.862+00:00,4368.29,4368.39,0.1,6
2026-09-11T17:24:02.083+00:00,4368.69,4368.78,0.09,6
2026-09-11T17:24:02.310+00:00,4368.77,4368.88,0.11,6
2026-09-11T17:24:02.534+00:00,4368.75,4368.86,0.11,6
2026-09-11T17:24:02.745+00:00,4368.85,4368.95,0.1,6
2026-09-11T17:24:02.988+00:00,4368.68,4368.78,0.1,6
2026-09-11T17:24:03.208+00:00,4368.55,4368.66,0.11,6
2026-09-11T17:24:03.433+00:00,4368.56,4368.68,0.12,6
2026-09-11T17:24:03.662+00:00,4368.8,4368.91,0.11,6
