OpenTimeUtc,Open,High,Low,Close,TickVolume,Spread
2026-09-11T17:22:50.427+00:00,153.685,153.688,153.684,153.685,25,0.003
2026-09-11T17:22:58.827+00:00,153.687,153.698,153.687,153.697,25,0.003
2026-09-11T17:23:24.740+00:00,153.696,153.699,153.681,153.681,25,0.003
2026-09-11T17:23:42.793+00:00,153.678,153.684,153.676,153.68,25,0.003
2026-09-11T17:23:55.976+00:00,153.681,153.683,153.676,153.678,25,0.001
2026-09-11T17:24:06.166+00:00,153.679,153.681,153.676,153.676,25,0.003
2026-09-11T17:24:15.287+00:00,153.677,153.678,153.674,153.676,25,0.003
2026-09-11T17:24:39.152+00:00,153.678,153.684,153.676,153.683,25,0.003
2026-09-11T17:24:50.424+00:00,153.68,153.683,153.678,153.681,23,0.003
